Id,Popularity,Title,Artist,Album/Single,Genre,Artist_followers,Album,Release_date,danceability,energy,key,loudness,mode,speechiness,acoustics,instrumentalness,liveliness,valence,tempo,Genre_new,country_chart,date_chart,position_chart
4xlrALxuaCf9yZBHJeTSG6,7946.3,mama,Jonas Blue - William Singe,single,dance pop,2975592.0,Mama,2017-05-05,0.741,0.79,11,-4.086,0,0.0469,0.113,0.0,0.0542,0.528,104.043,pop,Belgium,2017-07-11,3.0
4xqrdfXkTW4T0RauPLv3WA,17162.8,heather,Conan Gray,album,bedroom pop,2006952,Kid Krow,2020-03-20,0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078,pop,Malaysia,2020-10-18,2.0
4y3OI86AEP6PQoDE6olYhO,17134.45,sucker,Jonas Brothers,single,boy band,4654109.0,Sucker,2019-03-01,0.8420000000000001,0.7340000000000001,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958,boy band,USA,2019-03-11,1.0
4y4spB9m0Q6026KfkAvy9Q,3599.95,lonely,Justin Bieber - benny blanco,single,canadian pop,39214943,Lonely (with benny blanco),2020-10-16,0.631,0.239,11,-7.0710000000000015,0,0.0398,0.8640000000000001,0.0,0.116,0.0927,79.859,pop,Norway,2020-11-05,1.0
4yI3HpbSFSgFZtJP2kDe5m,2620.65,look at her now,Selena Gomez,single,dance pop,23289724.0,Look At Her Now,2019-10-24,0.563,0.564,10,-7.9060000000000015,0,0.271,0.114,0.0254,0.304,0.55,154.355,pop,USA,2019-10-24,5.0
4yRiSND7cTKbivGz7wk4Hc,21132.39999999999,meraih bintang,Via Vallen,single,dangdut,2084040.0,Meraih Bintang,2018-06-26,0.825,0.835,0,-5.584,0,0.0625,0.36,0.0,0.126,0.8029999999999999,90.0,else,Indonesia,2018-09-05,1.0
4yjl5gbs8JNTe1p1wfYhaN,84.0,sebelah mata,Armand Maulana,single,indonesian pop,5292.0,Sebelah Mata,2016-12-08,0.61,0.525,2,-7.026,1,0.0362,0.617,0.0,0.0926,0.609,178.024,pop,Indonesia,2017-02-25,159.0
4ytyLpIwUXbdFsNOvgNnmP,319.6500000000001,four seasons,TAEYEON,single,k-pop,1578572.0,Four Seasons,2019-03-24,0.596,0.768,6,-4.948,1,0.145,0.0548,0.0,0.154,0.6729999999999999,173.99,k-pop,Taiwan,2019-03-25,17.0
4zATlrA9Lf9zHGLvEP47Ei,13317.300000000005,"i like you so much, youll know it",Honey Jemlan,single,n-a,4053.0,Lost In Music,2019-08-15,0.7659999999999999,0.331,3,-9.797,1,0.0401,0.588,0.0,0.0988,0.57,108.082,else,Indonesia,2020-06-02,18.0
4zIO3ilp5HvTeK3HJHxhMP,2870.950000000001,natural,Imagine Dragons,single,modern rock,30723081.0,Natural,2018-07-17,0.448,0.612,2,-6.106,1,0.0708,0.216,0.0,0.08,0.213,97.773,rock,Poland,2018-09-18,3.0
4zRZAmBQP8vhNPf9i9opXt,4593.4000000000015,8 letters,Why Don't We,album,boy band,2394814,8 Letters,2018-08-31,0.607,0.478,1,-5.702000000000001,0,0.031,0.649,0.0,0.0928,0.255,88.979,boy band,Malaysia,2018-10-07,5.0
4za8UJq7JI99ilRYQXVrkm,112174.74999999993,pupus,Hanin Dhiya,album,indonesian pop,788490.0,Cerita Hanin Dhiya,2018-03-30,0.498,0.203,8,-11.577,1,0.0297,0.905,9.940000000000004e-05,0.146,0.358,65.827,pop,Indonesia,2018-10-18,7.0
4zazrdH47Bkgunb3riXVlJ,5295.950000000002,i love you,TREASURE,single,k-pop,330637.0,THE FIRST STEP : CHAPTER TWO,2020-09-18,0.732,0.725,8,-5.585,1,0.0638,0.0101,0.0,0.163,0.411,130.024,k-pop,Indonesia,2020-10-15,45.0
50PWlIBU7PlGGwzgN8TiFJ,18.4,million reasons,Lady Gaga,album,dance pop,14439685.0,Joanne (Deluxe),2016-10-21,0.6679999999999999,0.449,0,-7.897,1,0.0451,0.477,0.0,0.107,0.154,129.889,pop,Italy,2017-02-07,19.0
50WeOnXhM1H7AZEeIDoWfZ,412.00000000000017,show yourself,Idina Menzel - Evan Rachel Wood,album,hollywood,313509.0,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),2019-11-15,0.321,0.429,6,-7.073,1,0.0302,0.7240000000000001,9.1e-05,0.0606,0.174,123.419,else,Singapore,2019-12-01,26.0
50oEtTUNlce4TuZXQoJzXW,54.40000000000001,urs,NIKI,single,indonesian r&b,628975.0,wanna take this downtown?,2019-05-17,0.72,0.415,0,-9.527,1,0.354,0.8340000000000001,1.01e-06,0.0893,0.235,94.88,r&b/soul,Indonesia,2019-05-17,133.0
514mQDPkXmPzsYwGNmkBJZ,3731.25,see u later - kr ver.,BLACKPINK,single,k-pop,16413563.0,SQUARE UP,2018-06-15,0.7440000000000001,0.927,9,-3.973,0,0.107,0.0399,0.0,0.579,0.5589999999999999,106.981,k-pop,Indonesia,2018-08-12,77.0
514rhnksEwHUh6LxXsQ4Y9,17492.000000000004,back to you,Selena Gomez,compilation,dance pop,23289724.0,13 Reasons Why (Season 2),2018-05-18,0.6,0.6829999999999999,6,-6.271,1,0.0493,0.0984,1.26e-06,0.11,0.494,102.036,pop,Taiwan,2018-06-13,1.0
5153LWKMJiMNIRCChGN4Ja,373.6,hands,Mike Perry - The Vamps - Sabrina Carpenter,single,dance pop,1052314.0,Hands,2017-05-19,0.7190000000000001,0.705,0,-5.057,0,0.0444,0.0175,0.0,0.348,0.599,100.03,pop,Sweden,2017-07-05,58.0
51ChrwmUPDJvedPQnIU8Ls,33924.25000000001,dive,Ed Sheeran,album,pop,71783101,÷ (Deluxe),2017-03-03,0.7609999999999999,0.386,4,-6.158,1,0.0399,0.355,0.0,0.0953,0.526,134.94299999999998,pop,New Zealand,2017-03-03,4.0
51Fjme0JiitpyXKuyQiCDo,1048.2,lalala,Y2K - bbno$,single,pop rap,248914.0,Lalala,2019-06-28,0.843,0.391,2,-7.899,1,0.0845,0.181,0.0,0.1369999999999999,0.496,129.972,pop,Belgium,2019-10-23,2.0
51NFxnQvaosfDDutk0tams,8.8,bellyache,Billie Eilish,single,electropop,34697267.0,Bellyache,2017-02-24,0.695,0.573,4,-8.597000000000001,0,0.106,0.46,0.0734,0.482,0.408,99.939,pop,USA,2018-11-26,39.0
51PIvodunv6NmX5250zxAh,20549.35,the cure,Lady Gaga,single,dance pop,14439685.0,The Cure,2017-04-16,0.696,0.503,8,-4.842,1,0.0356,0.0745,0.0,0.0869,0.5589999999999999,99.977,pop,Brazil,2017-04-17,4.0
51VVGOs2dv8dQhycnxr9pa,702.6999999999997,a supplementary story : you never walk alone,BTS,album,k-pop,24755789.0,YOU NEVER WALK ALONE,2017-02-13,0.695,0.903,8,-4.788,1,0.152,0.00596,0.0,0.0668,0.59,127.99,k-pop,Indonesia,2017-02-13,53.0
51lPx6ZCSalL2kvSrDUyJc,2663.900000000001,youre gonna live forever in me,John Mayer,album,neo mellow,4770134.0,The Search for Everything,2017-04-14,0.5379999999999999,0.131,7,-14.104,1,0.0316,0.983,0.00522,0.156,0.32,136.149,indie,Indonesia,2017-01-20,52.0
51rXHuKN8Loc4sUlKPODgH,708.0,kings dead,Jay Rock - Kendrick Lamar - Future - James Blake,single,conscious hip hop,933764.0,"King's Dead (with Kendrick Lamar, Future & James Blake)",2018-01-12,0.645,0.705,1,-5.008,1,0.299,0.000813,0.0,0.128,0.376,137.13299999999998,hip hop,USA,2018-02-22,7.0
51wrmElSLxFzc0vSQPeTxs,485.35,where were you in the morning?,Shawn Mendes,album,canadian pop,29743681,Shawn Mendes,2018-05-25,0.7090000000000001,0.516,7,-7.468,1,0.0615,0.557,0.0,0.0992,0.465,87.992,pop,Taiwan,2018-05-25,11.0
52AWJPKuELTY9TjwHzXuhl,68025.50000000003,berpisah itu mudah,Rizky Febian - Mikha Tambayong,single,indonesian pop,1316199.0,Berpisah Itu Mudah,2018-06-29,0.682,0.562,2,-5.843999999999999,1,0.0292,0.335,4.87e-06,0.133,0.643,115.998,pop,Indonesia,2018-10-02,4.0
52BT4xBNjnJFrHi9p5PsQn,76.0,cinta dalam hidupku,Rossa,album,indonesian pop,1814028.0,A New Chapter,2017-04-05,0.602,0.464,6,-6.365,0,0.027,0.691,4.08e-05,0.28,0.286,104.061,pop,Indonesia,2017-02-03,106.0
52EB2Gk1nkxZmbomJOXUde,1.6,are you lonely,Steve Aoki - Alan Walker - ISÁK,single,big room,3462947.0,Are You Lonely (feat. ISÁK),2019-02-22,0.517,0.7929999999999999,6,-5.851,0,0.0367,0.0214,0.00046,0.0892,0.176,90.06,house,Norway,2019-04-06,23.0
52Z28hjK31wudUscWv1UjR,20776.19999999998,hari bersamanya - accoustic version,Sheila On 7,album,indonesian alternative rock,3296158.0,Berlayar,2011-03-15,0.743,0.517,9,-5.917000000000002,1,0.0304,0.596,0.0,0.287,0.71,119.974,rock,Indonesia,2018-09-15,88.0
53CJANUxooaqGOtdsBTh7O,2446.099999999999,old town road,Lil Nas X,single,country rap,3624644.0,Old Town Road,2019-03-14,0.908,0.517,1,-6.063,1,0.129,0.0361,1.73e-06,0.0949,0.471,136.019,rap,USA,2019-04-05,1.0
53G5qcU5dac7NmhvRY9HT6,510.40000000000015,i dont mind,Vidi Aldiano - Sheryl Sheinafia - Jevin Julian,single,indonesian pop,288747.0,I Don't Mind,2018-08-03,0.863,0.511,8,-4.905,1,0.207,0.207,1.09e-06,0.157,0.718,109.982,pop,Indonesia,2018-08-03,107.0
53MHr9cjIlwet0mpmqNvjC,35.2,go off,Lil Uzi Vert - Quavo - Travis Scott,single,melodic rap,10065137,Go Off,2017-03-02,0.733,0.777,8,-2.83,0,0.0791,0.0256,0.0,0.239,0.7240000000000001,88.494,rap,Taiwan,2017-03-03,90.0
53YZi9zgTnF0Py0K6ejyWz,3138.0499999999997,power,EXO,single,k-pop,6731265.0,THE POWER OF MUSIC– The 4th Album ‘THE WAR’ Repackage,2017-09-05,0.657,0.943,7,-3.031,1,0.0856,0.0315,0.0,0.149,0.76,127.958,k-pop,Indonesia,2017-09-08,55.0
53mrVsi49rLHIaKBiSvElG,12.0,do re mi,blackbear - Gucci Mane,single,pop,3657373.0,do re mi (feat. Gucci Mane),2017-07-28,0.746,0.647,8,-6.388,1,0.052,0.0069999999999999,0.0,0.156,0.196,112.015,pop,USA,2017-10-01,55.0
543bCW2ruMPmxUBWirQ3MR,626.2,cross me,Ed Sheeran - Chance the Rapper - PnB Rock,single,pop,71783101.0,Cross Me (feat. Chance the Rapper & PnB Rock),2019-05-24,0.746,0.787,4,-6.372999999999998,1,0.12,0.214,0.0,0.0669,0.607,95.005,pop,Canada,2019-05-27,5.0
54ASqOnnhFprbsGtNg9IEZ,19.200000000000006,outro: divina commedia - kr ver.,G-DRAGON,single,k-pop,2045235.0,KWON JI YONG (KR EDITION),2017-06-09,0.69,0.6,8,-4.336,0,0.1369999999999999,0.6559999999999999,0.0,0.631,0.236,131.821,k-pop,Taiwan,2017-06-10,69.0
54LGxQGf5LPXNGjtzDZ5IE,291.2,so good,Zara Larsson - Ty Dolla $ign,album,dance pop,7920553,So Good,2017-03-17,0.726,0.5760000000000001,0,-7.341,1,0.146,0.085,0.0,0.0458,0.7829999999999999,82.055,pop,Sweden,2017-01-27,5.0
54Nx0KMNIIA0tAPewmd69X,88.80000000000004,take you home,BAEKHYUN,single,k-pop,1458526.0,Take You Home - SM STATION,2017-04-14,0.633,0.622,6,-6.803,0,0.0457,0.62,0.0,0.104,0.278,87.999,k-pop,Indonesia,2017-04-15,140.0
54VhMO14MfyB9I9IUtjR6p,639.2,the wave,R3HAB - Lia Marie Johnson,single,big room,2082155.0,The Wave,2018-02-09,0.748,0.406,0,-7.4620000000000015,1,0.0343,0.211,0.0,0.042,0.386,79.988,house,Taiwan,2018-02-09,64.0
54h8xHewdRPnYzmbEHBhOO,89.85,i’ll make it up to you,Imagine Dragons,album,modern rock,30723081,Evolve,2017-06-23,0.512,0.685,7,-7.475,1,0.0838,0.00994,0.0219,0.38,0.163,177.03099999999995,rock,Poland,2017-06-23,27.0
54j7EaJPDmSZYcNYvLSJ78,106.4,trust fund baby,Why Don't We,single,boy band,2394814.0,Trust Fund Baby,2018-02-01,0.624,0.785,8,-3.337,1,0.0498,0.0629,0.0,0.135,0.593,163.929,boy band,Taiwan,2018-02-07,50.0
54l9GJGQ1UCFKe2tzt1Vxt,4000.800000000001,only you,Cheat Codes - Little Mix,single,dance pop,1727948.0,Only You (with Little Mix),2018-06-22,0.607,0.74,4,-4.793,0,0.172,0.0829,0.0,0.105,0.219,108.05,pop,Malaysia,2018-07-29,15.0
54oMZ3blwWwuPN4wEoG5mk,15.2,im upset,Drake,single,canadian hip hop,50593376,I'm Upset,2018-05-26,0.899,0.5920000000000001,11,-7.901,0,0.333,0.263,0.0,0.0831,0.504,149.953,hip hop,Canada,2018-05-31,1.0
54rIvxM8v39Ya81s7cCUOW,862.85,time will tell,TheOvertunes,single,indonesian pop,236540.0,Time Will Tell,2018-04-20,0.6729999999999999,0.545,0,-8.165,1,0.0441,0.177,1.66e-05,0.139,0.384,153.974,pop,Indonesia,2018-07-02,96.0
556ZoJSshEjBCxbbrjepDm,2333.75,beautiful,Wanna One,album,k-pop,1580717.0,1-1=0 (NOTHING WITHOUT YOU),2017-11-17,0.507,0.855,0,-3.62,1,0.15,0.415,0.0,0.331,0.391,159.808,k-pop,Indonesia,2017-11-19,48.0
55AIhUM5HgjJuSdFoJdtSQ,176.00000000000003,jangan kau lepas,Alexa,album,indonesian pop,24062.0,Alexa,2008-02-25,0.59,0.846,4,-3.365,1,0.0353,0.109,0.398,0.336,0.794,119.973,pop,Indonesia,2017-04-22,158.0
55CHeLEfn5iJ0IIkgaa4si,4173.100000000001,savage,Megan Thee Stallion,album,houston rap,2386160.0,Suga,2020-03-06,0.843,0.741,11,-5.609,1,0.334,0.0252,0.0,0.096,0.68,168.983,rap,USA,2020-03-29,8.0
55GHdnqOdONST4g3dp744w,36.0,tanpa batas waktu - 8d version,Ade Govinda - Fadly,single,n-a,937.0,Tanpa Batas Waktu (8D Version),2020-08-22,0.279,0.224,2,-12.109000000000002,1,0.0312,0.8959999999999999,0.8370000000000001,0.383,0.178,141.438,else,Indonesia,2020-11-04,188.0
55Ou3vKnzZ1wlKUOneIlOi,53.6,takkan apa,Yura Yunita,single,indonesian jazz,318152.0,Takkan Apa,2018-07-27,0.643,0.449,0,-6.574,1,0.0845,0.752,0.000127,0.207,0.565,169.908,jazz,Indonesia,2018-07-27,134.0
55PcqWuPoMeqjfVioK0GQx,2.4000000000000004,cintaku,Chrisye,album,classic indo pop,705770.0,Everlasting Hits In Memoriam,2016-07-05,0.87,0.7509999999999999,4,-4.9510000000000005,1,0.043,0.204,0.000244,0.0909,0.917,113.979,pop,Indonesia,2017-02-18,198.0
55S2PQgSMYAhgoTCcGCDfw,7854.499999999997,youngblood,5 Seconds of Summer,single,boy band,6734577.0,Youngblood,2018-04-12,0.596,0.8540000000000001,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,boy band,Australia,2018-06-14,1.0
5600nq7TiBraBX2jobyJ3l,1443.5499999999995,swan song - from the motion picture alita: battle angel,Dua Lipa,single,dance pop,20575026.0,"Swan Song (From the Motion Picture ""Alita: Battle Angel"")",2019-01-24,0.588,0.821,5,-6.54,0,0.216,0.00579,0.000275,0.208,0.509,188.098,pop,Taiwan,2019-02-13,6.0
56JyMaElW79S7TDWh1Zw1m,28.800000000000004,on a roll,Ashley O,single,n-a,58307.0,On A Roll,2019-06-14,0.737,0.81,5,-6.354,1,0.0896,0.077,0.0,0.0523,0.387,125.005,else,USA,2019-07-01,27.0
56KOkswmPca9qqIHrpunCh,63.2,perfect,iKON,single,k-pop,2759714.0,NEW KIDS : THE FINAL,2018-10-01,0.735,0.66,2,-4.107,1,0.057,0.585,0.0,0.0544,0.6729999999999999,119.908,k-pop,Indonesia,2018-10-02,122.0
56RVUAFH9NF8zhTZ5A9KVF,170.0,call on me - ryan riback remix,Starley - Ryan Riback,single,aussietronica,111955.0,Call on Me (Ryan Riback Remix),2017-02-10,0.691,0.821,0,-4.527,1,0.0401,0.136,0.000115,0.092,0.759,104.961,dance/electronic,France,2017-05-04,20.0
56bHclo7YNvpujMveLElQn,6854.399999999998,forever young,BLACKPINK,single,k-pop,16413563.0,SQUARE UP,2018-06-15,0.6,0.96,4,-1.807,1,0.095,0.0426,0.0,0.0882,0.503,109.863,k-pop,Malaysia,2019-02-24,41.0
56d6kYZhfhzpoC3s1dRU2V,32.0,i was never there,The Weeknd - Gesaffelstein,single,canadian contemporary r&b,25562055.0,"My Dear Melancholy,",2018-03-29,0.32,0.7340000000000001,10,-4.021,1,0.0331,0.133,0.000109,0.165,0.185,113.34,r&b/soul,USA,2018-03-30,5.0
56lBX2WHqfGuoeZxZvUnVj,4770.8,thunder,Imagine Dragons,single,modern rock,30723081.0,Thunder,2017-04-27,0.601,0.8340000000000001,0,-3.78,1,0.0455,0.00502,0.15,0.121,0.249,167.87900000000005,rock,Poland,2017-05-29,3.0
575NJxNUVDqwJGdzBrlLbv,260.79999999999995,lost in japan - remix,Shawn Mendes - Zedd,single,canadian pop,29743681.0,Lost In Japan (Remix),2018-09-27,0.706,0.855,10,-5.377000000000002,1,0.215,0.0911,0.0,0.347,0.293,107.184,pop,Taiwan,2018-09-28,22.0
5795rPYTG0IWVfSJoptauo,150.40000000000003,these nights,88rising - Rich Brian - CHUNG HA,album,asian american hip hop,585672.0,Head In The Clouds II,2019-10-11,0.6559999999999999,0.6729999999999999,6,-6.587999999999999,1,0.0477,0.000317,0.0199,0.28,0.494,83.01799999999999,hip hop,Malaysia,2019-10-11,64.0
57BrRMwf9LrcmuOsyGilwr,272.4,crawling,Linkin Park,album,alternative metal,17132813.0,Hybrid Theory (Bonus Edition),2000-10-24,0.58,0.7020000000000001,4,-5.565,1,0.0337,0.0466,3.2e-06,0.536,0.299,105.076,metal,Malaysia,2017-07-21,25.0
57Enap29zKl7NGRdDJjkjA,31182.25,forever young - kr ver.,BLACKPINK,single,k-pop,16413563.0,SQUARE UP,2018-06-15,0.615,0.96,4,-1.807,1,0.09,0.0419,0.0,0.0925,0.504,110.058,k-pop,Singapore,2018-07-03,12.0
57p8CBvPOxrvyCbn6ttl5r,3607.8,would you ever,Skrillex - Poo Bear,single,brostep,7630063,Would You Ever,2017-07-26,0.653,0.91,10,-3.36,1,0.0566,0.0079,0.0,0.318,0.0921,126.047,dance/electronic,Canada,2017-08-19,32.0
57vxBYXtHMk6H1aD29V7PU,376.8,heartless,The Weeknd,single,canadian contemporary r&b,25562055.0,Heartless,2019-11-27,0.531,0.75,10,-5.831,0,0.111,0.00632,7.6e-05,0.117,0.198,169.954,r&b/soul,USA,2019-12-04,1.0
58bpEULoDFAMC9CBuRKYaA,288.7999999999999,straight to you,Stephanie Poetri,single,indonesian pop,413249.0,Straight To You,2020-04-24,0.66,0.642,11,-6.641,0,0.0474,0.149,3.22e-06,0.0747,0.401,90.014,pop,Indonesia,2020-05-04,130.0
58dSdjfEYNSxte1aNVxuNf,60.00000000000001,easy,Mac Ayres,album,alternative r&b,318918.0,Drive Slow,2017-08-11,0.722,0.282,5,-7.484,1,0.106,0.373,0.00557,0.147,0.217,91.367,r&b/soul,Indonesia,2019-03-03,147.0
58jm1c4IKMFIFoj2Yi3WRB,20447.7,berpisah,The Panasdalam Bank - Vanesha Prescilla,album,indonesian indie,157342.0,Dilan 1990-1991 (Original Motion Picture Soundtrack),2019-03-01,0.608,0.1689999999999999,0,-12.149,1,0.037,0.983,0.00128,0.0673,0.21,107.779,indie,Indonesia,2019-03-31,19.0
58ourzCt3VFuymu022tK38,107.2,dalam hitungan,.Feast,single,indonesian indie,175046.0,Dalam Hitungan,2019-06-28,0.6970000000000001,0.893,7,-6.215,1,0.0578,0.00125,0.0195,0.26,0.713,105.97,indie,Indonesia,2019-06-28,106.0
58q2HKrzhC3ozto2nDdN4z,14636.100000000004,i like it,Cardi B - Bad Bunny - J Balvin,album,pop,13132135.0,Invasion of Privacy,2018-04-06,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.3720000000000001,0.65,136.048,pop,Global,2018-07-22,2.0
58wyJLv6yH1La9NIZPl3ne,33989.95,can we kiss forever?,Kina - Adriana Proenza,single,pop,532776.0,Can We Kiss Forever?,2018-08-31,0.522,0.128,4,-18.717,1,0.0357,0.894,0.026,0.0941,0.124,109.986,pop,Malaysia,2020-03-29,25.0
59D6pNWyn8UXPpos5fbAqm,92.0,we dont care,Sigala - The Vamps,single,dance pop,1153211.0,We Don't Care,2018-07-27,0.423,0.857,10,-3.4410000000000003,0,0.275,0.0316,0.0,0.0555,0.655,180.01,pop,Finland,2018-07-27,64.0
59Pyly0sGOkIdf1n1ctC7j,11.2,love words,CHEN,single,k-pop,986179.0,"April, and a flower - The 1st Mini Album",2019-04-01,0.575,0.58,4,-5.352,1,0.0394,0.356,0.0,0.0912,0.221,139.689,k-pop,Indonesia,2019-04-02,187.0
59fJbRecO16BIw9L1neEug,159.5,you better know,Red Velvet,single,k-pop,4250504.0,The Red Summer - Summer Mini Album,2017-07-09,0.611,0.6679999999999999,9,-3.093,1,0.044,0.256,0.0,0.096,0.402,119.978,k-pop,Indonesia,2017-07-09,99.0
59i14jziCvvdoTYJn7SiKe,74.4,psycho - bonus track,BAEKHYUN,single,k-pop,1458526.0,City Lights - The 1st Mini Album,2019-07-10,0.449,0.8959999999999999,3,-2.05,0,0.0543,0.51,0.0,0.085,0.502,109.708,k-pop,Indonesia,2019-07-10,127.0
5A3fPy30SN2wuzrahpcxvV,1408.3,dont give up on me -,Andy Grammer,album,dance pop,855112.0,Naive,2019-07-26,0.6409999999999999,0.537,0,-5.452000000000001,0,0.0282,0.0875,9.05e-06,0.115,0.0681,112.864,pop,Australia,2019-08-07,44.0
5AEtlRudpgdT5FtNiuly6Y,56605.74999999999,let me go,Hailee Steinfeld - Alesso - Florida Georgia Line - watt,single,dance pop,6237932.0,"Let Me Go (with Alesso, Florida Georgia Line & watt)",2017-09-08,0.659,0.7170000000000001,8,-4.202,1,0.0581,0.0393,0.0,0.0769,0.71,103.036,pop,Indonesia,2018-01-11,5.0
5ANbXf5qR48a4jfFnSq80w,6825.55,playing with fire,BLACKPINK,single,k-pop,16413563.0,SQUARE TWO,2016-11-01,0.7070000000000001,0.758,4,-4.511,0,0.0917,0.0399,0.0,0.141,0.674,97.037,k-pop,Singapore,2017-01-02,55.0
5AZ41aRMKszALdu5qm4sju,16.8,korban janji,Guyon Waton,single,dangdut,246625.0,Korban Janji,2019-10-18,0.716,0.5539999999999999,7,-6.934,1,0.0304,0.713,1.7e-06,0.0999,0.718,124.977,else,Indonesia,2020-08-08,190.0
5AkV53fo1u01mi8r22JNeF,816.0,i just couldnt save you tonight  - story of kale - original motion picture soundtrack,Ardhito Pramono - Aurélie,single,indonesian indie,287054.0,I Just Couldn't Save You Tonight (feat. Aurélie) [Story of Kale - Original Motion Picture Soundtrack],2020-11-01,0.3720000000000001,0.322,7,-9.831,1,0.0398,0.851,1.02e-06,0.108,0.152,85.064,indie,Indonesia,2020-11-02,30.0
5B03nSG8pLE48jh7kmasuL,656.4,levels - radio edit,Avicii,album,big room,18439913.0,True,2013-01-01,0.579,0.887,1,-5.961,0,0.0334,0.0484,0.828,0.294,0.472,126.041,house,Ireland,2018-04-21,3.0
5B19zQgZPsiuDEEshiOlxv,68.80000000000001,demi hati,Yovie & Nuno,single,indonesian pop,613469.0,Demi Hati,2019-02-08,0.489,0.514,3,-6.388999999999999,1,0.028,0.442,0.0,0.101,0.212,143.991,pop,Indonesia,2019-02-26,158.0
5BORybllcNNjapY2shRHy1,4.800000000000002,rain,SOYOU - BAEKHYUN,single,k-indie,235332.0,Rain,2017-02-14,0.504,0.471,11,-5.667999999999998,0,0.032,0.682,0.0,0.108,0.31,72.872,indie,Taiwan,2017-02-17,128.0
5BgZ1bi8xeWVxmg12RfWzv,40575.950000000055,pelangi,Hivi!,album,indonesian indie,1042894.0,Kereta Kencan,2017-02-23,0.5489999999999999,0.256,8,-8.804,0,0.0299,0.977,0.00022,0.134,0.178,97.781,indie,Indonesia,2018-10-10,44.0
5BpYTQDrNSDdzWHk8LdDV2,2.4000000000000004,cool,Felix Jaehn - Marc E. Bassy - Gucci Mane,single,dance pop,1047845.0,"Cool (feat. Marc E. Bassy, Gucci Mane)",2018-02-09,0.648,0.752,2,-5.482,1,0.147,0.063,0.0,0.0865,0.322,94.734,pop,Norway,2018-02-09,57.0
5CLGzJsGqhCEECcpnFQA8x,30759.85000000001,these days,Rudimental - Jess Glynne - Macklemore - Dan Caplen,single,dance pop,1217112.0,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",2018-01-19,0.653,0.809,0,-4.057,1,0.0474,0.194,0.0,0.165,0.55,92.213,pop,Austria,2018-03-23,1.0
5CNvWGmVorN3HqMT4JTx2o,5707.450000000003,setia,Gloria Jessica,single,n-a,24120.0,Setia,2018-04-27,0.347,0.259,11,-10.549,1,0.0317,0.205,2.69e-06,0.108,0.0751,171.84400000000005,else,Indonesia,2018-06-06,86.0
5Co8mnbtshK44Uh96aHxdu,400.0,the way i am,Charlie Puth,single,dance pop,11708460,The Way I Am,2018-05-03,0.755,0.769,10,-5.658,0,0.186,0.314,2.38e-06,0.0628,0.642,114.966,pop,Taiwan,2018-05-10,16.0
5CtI0qwDJkDQGwXD1H1cLb,80037.85000000003,despacito - remix,Luis Fonsi - Daddy Yankee - Justin Bieber,single,latin,8932627.0,Despacito Feat. Justin Bieber (Remix),2017-04-17,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,latin,Global,2017-07-30,1.0
5CwcXgsF9jcyqwkl5uxKnD,53728.10000000001,akad,Payung Teduh,single,indonesian folk,2276923.0,Akad,2017-06-23,0.512,0.767,9,-5.76,1,0.0853,0.408,0.0495,0.176,0.757,91.507,else,Indonesia,2017-09-24,1.0
5D5wUmhN0uIWnPb6mNOBiN,42124.59999999996,tanya hati,Pasto,compilation,indonesian pop,153211.0,The Best Of Pasto,2014-05-21,0.667,0.721,7,-5.046,1,0.0254,0.264,0.000442,0.128,0.413,132.469,pop,Indonesia,2020-03-04,40.0
5DEp4UmhxN7OLnYQacWZhh,1288.5999999999997,at my best,Machine Gun Kelly - Hailee Steinfeld,single,ohio hip hop,2691848,At My Best (feat. Hailee Steinfeld),2017-03-17,0.531,0.7859999999999999,5,-6.6610000000000005,1,0.243,0.00222,0.000316,0.132,0.244,169.892,hip hop,Singapore,2017-05-03,53.0
5DR5ROdgm8iSxhZKLXEIbi,103.7,start again,OneRepublic - Logic,single,dance pop,10901364.0,Start Again,2018-05-16,0.564,0.722,1,-5.59,0,0.124,0.162,0.0,0.0931,0.276,99.083,pop,Norway,2018-05-18,49.0
5Db9VIdDsN5yu3Eu7CT0i4,1797.6,stay with me,Sam Smith,album,pop,14303985.0,In The Lonely Hour,2014-01-01,0.479,0.419,0,-6.517,1,0.0389,0.568,0.000217,0.11,0.186,85.014,pop,Sweden,2018-02-14,28.0
5DeMazhia4KOq2rWJuCegG,806.4,lebih baik darinya,Agatha Chelsea,single,n-a,5517.0,Lebih Baik Darinya,2020-01-31,0.606,0.358,0,-10.627,1,0.0294,0.568,0.0,0.0911,0.259,93.984,else,Indonesia,2020-03-02,109.0
5DqdesEfbRyOlSS3Tf6c29,49732.00000000005,its you,Ali Gatie,album,canadian hip hop,1412470.0,YOU,2019-11-08,0.732,0.463,11,-6.972,0,0.0287,0.374,0.0,0.194,0.397,95.971,hip hop,Indonesia,2019-11-19,5.0
